make,model,year,risk_level,analytics_exact_rows,analytics_model_rows,open_ev_exact_rows,source_count,sources,missing_reference_specs,reasons
Voyah,Free,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Voyah,Free 106 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
XPENG,G6 AWD Performance,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
XPENG,G6 RWD Long Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
XPENG,G6 RWD Standard Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
XPENG,G9 AWD Performance,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
XPENG,G9 RWD Long Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
XPENG,G9 RWD Standard Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
XPENG,P7 AWD Performance,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
XPENG,P7 RWD Long Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
XPENG,P7 Wing Edition,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
XPeng,G6,2023,high,0,0,4,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
XPeng,G6,2024,high,0,0,4,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
XPeng,G6,2025,high,0,0,4,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
XPeng,G7,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
XPeng,Mona M03,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
XPeng,Mona M03,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
XPeng,P7 (2nd Generation),2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
XPeng,P7+,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
XPeng,P7+,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
XPeng,X9,2024,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
XPeng,X9,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
YangWang,U7,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
YangWang,U8,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
YangWang,U8,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
YangWang,U8,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
YangWang,U9,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
YangWang,U9,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
YangWang,U9,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
Zeekr,001,2023,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Zeekr,001,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Zeekr,001,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Zeekr,001 Long Range RWD,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Zeekr,001 Performance AWD,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Zeekr,001 Privilege AWD,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Zeekr,007,2023,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Zeekr,007,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Zeekr,007,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Zeekr,009,2024,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Zeekr,009,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Zeekr,7X,2024,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Zeekr,7X,2025,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Zeekr,7X Long Range RWD,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Zeekr,7X Performance AWD,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Zeekr,7X Premium RWD,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Zeekr,X,2023,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Zeekr,X,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Zeekr,X,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Zeekr,X Core RWD (MY25),,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Zeekr,X Long Range RWD (MY25),,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Zeekr,X Privilege AWD (MY25),,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
firefly,nan,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Škoda,Elroq,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,top_speed_kmh,no analytics training rows for this make/model; only one dataset source; missing planner reference field: top_speed_kmh
Škoda,Elroq RS,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Škoda,Enyaq Coupé iV,2023,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Škoda,Enyaq Coupé iV,2024,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Škoda,Enyaq Coupé iV,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Škoda,Enyaq iV,2023,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Škoda,Enyaq iV,2024,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Škoda,Enyaq iV,2025,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Tesla,Model Y,2025,high,0,64,3,1,open-ev-data-v1.24.0.csv,torque_nm,no exact make/model/year analytics training rows; only one dataset source; missing planner reference field: torque_nm
Tesla,Model S,2025,high,0,67,2,1,open-ev-data-v1.24.0.csv,torque_nm,no exact make/model/year analytics training rows; only one dataset source; missing planner reference field: torque_nm
Tesla,Model 3,2025,high,0,69,3,1,open-ev-data-v1.24.0.csv,,no exact make/model/year analytics training rows; only one dataset source
Tesla,Model X,2025,high,0,87,2,1,open-ev-data-v1.24.0.csv,torque_nm,no exact make/model/year analytics training rows; only one dataset source; missing planner reference field: torque_nm
BMW,i4,2025,high,0,96,5,1,open-ev-data-v1.24.0.csv,,no exact make/model/year analytics training rows; only one dataset source
BMW,iX,2025,high,0,103,3,1,open-ev-data-v1.24.0.csv,,no exact make/model/year analytics training rows; only one dataset source
Audi,Q4 e-tron,2025,high,0,142,6,1,open-ev-data-v1.24.0.csv,,no exact make/model/year analytics training rows; only one dataset source
Nissan,Ariya,2025,high,0,144,4,1,open-ev-data-v1.24.0.csv,,no exact make/model/year analytics training rows; only one dataset source
Volkswagen,ID.4,2025,high,0,152,2,1,open-ev-data-v1.24.0.csv,,no exact make/model/year analytics training rows; only one dataset source
Hyundai,Kona Electric,2025,high,0,154,2,1,open-ev-data-v1.24.0.csv,,no exact make/model/year analytics training rows; only one dataset source
Volkswagen,ID.3,2025,high,0,156,3,1,open-ev-data-v1.24.0.csv,,no exact make/model/year analytics training rows; only one dataset source
Ford,Mustang Mach-E,2025,high,0,161,5,1,open-ev-data-v1.24.0.csv,,no exact make/model/year analytics training rows; only one dataset source
Ford,F-150 Lightning,2025,high,0,162,5,1,open-ev-data-v1.24.0.csv,,no exact make/model/year analytics training rows; only one dataset source
Kia,Niro EV,,high,0,163,0,1,electric_vehicles_spec_2025.csv.csv,,no exact make/model/year analytics training rows; only one dataset source; not supported by analytics base or Open EV merge path
Tesla,Model Y,2021,medium,4,64,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model Y,2023,medium,5,64,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model Y,2024,medium,5,64,3,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",torque_nm,missing planner reference field: torque_nm
Tesla,Model Y,2017,medium,6,64,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model Y,2019,medium,6,64,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model Y,2022,medium,6,64,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model Y,2015,medium,7,64,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model Y,2018,medium,7,64,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model Y,2020,medium,8,64,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model Y,2016,medium,10,64,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model S,2021,medium,3,67,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model S,2018,medium,4,67,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model S,2022,medium,4,67,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model S,2023,medium,5,67,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model S,2016,medium,6,67,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model S,2020,medium,6,67,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model S,2024,medium,7,67,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model S,2015,medium,8,67,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model S,2017,medium,10,67,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model S,2019,medium,14,67,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model 3,2022,medium,2,69,0,1,electric_vehicle_analytics.csv,torque_nm,very sparse exact analytics support (2 row(s)); only one dataset source; missing planner reference field: torque_nm
Tesla,Model 3,2018,medium,5,69,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model 3,2019,medium,6,69,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model 3,2020,medium,6,69,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model 3,2015,medium,7,69,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model 3,2017,medium,9,69,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model 3,2021,medium,9,69,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model 3,2023,medium,9,69,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model 3,2016,medium,10,69,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model X,2020,medium,7,87,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model X,2022,medium,7,87,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model X,2019,medium,8,87,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model X,2021,medium,8,87,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model X,2024,medium,8,87,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model X,2015,medium,9,87,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model X,2018,medium,9,87,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model X,2017,medium,10,87,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model X,2023,medium,10,87,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model X,2016,medium,11,87,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,i4,2015,medium,4,96,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,i4,2019,medium,7,96,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,i4,2020,medium,7,96,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,i4,2021,medium,8,96,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,i4,2022,medium,8,96,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,i4,2018,medium,10,96,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,i4,2024,medium,10,96,5,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",torque_nm,missing planner reference field: torque_nm
BMW,i4,2016,medium,13,96,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,i4,2023,medium,14,96,4,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",torque_nm,missing planner reference field: torque_nm
BMW,i4,2017,medium,15,96,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,iX,2015,medium,6,103,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,iX,2016,medium,8,103,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,iX,2021,medium,9,103,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,iX,2022,medium,9,103,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,iX,2018,medium,10,103,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,iX,2017,medium,13,103,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,iX,2019,medium,13,103,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,iX,2020,medium,15,103,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,i3,2022,medium,7,112,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,i3,2024,medium,8,112,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,i3,2017,medium,9,112,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,i3,2018,medium,9,112,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,i3,2015,medium,11,112,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,i3,2021,medium,11,112,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,i3,2023,medium,11,112,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,i3,2020,medium,13,112,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,i3,2019,medium,15,112,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
BMW,i3,2016,medium,18,112,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,EV6,2017,medium,7,123,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,EV6,2015,medium,9,123,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,EV6,2024,medium,11,123,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,EV6,2016,medium,12,123,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,EV6,2018,medium,12,123,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,EV6,2019,medium,12,123,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,EV6,2020,medium,12,123,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,EV6,2022,medium,14,123,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,EV6,2023,medium,14,123,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,EV6,2021,medium,20,123,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Audi,Q4 e-tron,2022,medium,8,142,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Audi,Q4 e-tron,2019,medium,9,142,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Audi,Q4 e-tron,2021,medium,10,142,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Audi,Q4 e-tron,2016,medium,11,142,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Audi,Q4 e-tron,2015,medium,14,142,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Audi,Q4 e-tron,2017,medium,15,142,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Audi,Q4 e-tron,2020,medium,17,142,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Audi,Q4 e-tron,2018,medium,18,142,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Hyundai,Ioniq 5,2018,medium,8,143,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Hyundai,Ioniq 5,2024,medium,9,143,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Hyundai,Ioniq 5,2015,medium,12,143,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Hyundai,Ioniq 5,2016,medium,14,143,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Hyundai,Ioniq 5,2021,medium,15,143,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Hyundai,Ioniq 5,2019,medium,16,143,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Hyundai,Ioniq 5,2022,medium,16,143,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Hyundai,Ioniq 5,2020,medium,17,143,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Hyundai,Ioniq 5,2023,medium,17,143,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Hyundai,Ioniq 5,2017,medium,19,143,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQS,2018,medium,9,144,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Nissan,Ariya,2022,medium,9,144,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQS,2015,medium,10,144,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQS,2016,medium,10,144,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQS,2022,medium,11,144,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Nissan,Ariya,2020,medium,12,144,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQS,2017,medium,13,144,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Nissan,Ariya,2016,medium,14,144,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Nissan,Ariya,2017,medium,14,144,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQS,2021,medium,15,144,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQS,2024,medium,15,144,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Nissan,Ariya,2015,medium,16,144,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Nissan,Ariya,2018,medium,16,144,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Nissan,Ariya,2021,medium,16,144,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Nissan,Ariya,2019,medium,17,144,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQS,2020,medium,18,144,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQS,2023,medium,18,144,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQS,2019,medium,25,144,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Chevrolet,Bolt EV,2016,medium,9,145,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Chevrolet,Bolt EV,2021,medium,11,145,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Chevrolet,Bolt EV,2022,medium,12,145,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Chevrolet,Bolt EV,2015,medium,13,145,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Chevrolet,Bolt EV,2019,medium,13,145,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Chevrolet,Bolt EV,2018,medium,16,145,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Chevrolet,Bolt EV,2020,medium,16,145,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Chevrolet,Bolt EV,2024,medium,18,145,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Chevrolet,Bolt EV,2017,medium,24,145,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Audi,e-tron,2017,medium,9,147,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Audi,e-tron,2023,medium,11,147,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
